# 1-d slice in y-direction, file: plt_2d_000400
# time =       0.594868597708E-02
#                       y                  density      CH4_ConsumptionRate                   Y(CH4)               x_velocity                     temp  
       0.192382812500E-01       0.185524849937          -0.162892489945E-15       0.174329128339E-18       0.292002903790E-10        1836.25116724      
       0.192773437500E-01       0.185512207115          -0.115461831980E-15       0.174072135672E-18       0.282344766233E-10        1836.38994374      
       0.193164062500E-01       0.185499929092          -0.794909308713E-16       0.173103339724E-18       0.272670243315E-10        1836.52473440      
       0.193554687500E-01       0.185488002612          -0.541378357779E-16       0.171449156096E-18       0.262520327088E-10        1836.65567924      
       0.193945312500E-01       0.185476415605          -0.315742480181E-16       0.169771214887E-18       0.252179051646E-10        1836.78291290      
       0.194335937500E-01       0.185465155901          -0.176521229060E-16       0.167538518395E-18       0.241760998505E-10        1836.90656331      
       0.194726562500E-01       0.185454212164          -0.654390770960E-17       0.165222499683E-18       0.230961727213E-10        1837.02675342      
       0.195117187500E-01       0.185443573527           0.135168277595E-17       0.162782030037E-18       0.220056025312E-10        1837.14360096      
       0.195507812500E-01       0.185433229566           0.712911573047E-17       0.160298410650E-18       0.208856289351E-10        1837.25721865      
       0.195898437500E-01       0.185423170278           0.112307815953E-16       0.157800415207E-18       0.197585164364E-10        1837.36771454      
       0.196289062500E-01       0.185413386100           0.141028411966E-16       0.155317864046E-18       0.186196046413E-10        1837.47519220      
       0.196679687500E-01       0.185403867857           0.160506117021E-16       0.152869518148E-18       0.174639393190E-10        1837.57975095      
       0.197070312500E-01       0.185394606767           0.173595831274E-16       0.150472442514E-18       0.162874298683E-10        1837.68148606      
       0.197460937500E-01       0.185385594392           0.180974317250E-16       0.148127715211E-18       0.150978188604E-10        1837.78048896      
       0.197851562500E-01       0.185376822655           0.184930261254E-16       0.145847560888E-18       0.139260086321E-10        1837.87684739      
       0.198242187500E-01       0.185368283792           0.186153974745E-16       0.143633078055E-18       0.127349308832E-10        1837.97064564      
       0.198632812500E-01       0.185359970362           0.185482754483E-16       0.141486038957E-18       0.115218987580E-10        1838.06196462      
       0.199023437500E-01       0.185351875211           0.183452820076E-16       0.139406125221E-18       0.103278011980E-10        1838.15088211      
       0.199414062500E-01       0.185343991478           0.180495450083E-16       0.137392284667E-18       0.912252467994E-11        1838.23747282      
       0.199804687500E-01       0.185336312561           0.176928724276E-16       0.135442735434E-18       0.792716824182E-11        1838.32180862      
       0.200195312500E-01       0.185328832127           0.172999161983E-16       0.133555556569E-18       0.671401066835E-11        1838.40395858      
       0.200585937500E-01       0.185321544077           0.168848644473E-16       0.131727748643E-18       0.552412634269E-11        1838.48398917      
       0.200976562500E-01       0.185314442558           0.164641687873E-16       0.129957328988E-18       0.431122663820E-11        1838.56196434      
       0.201367187500E-01       0.185307521929           0.160423188360E-16       0.128241734573E-18       0.311433780393E-11        1838.63794563      
       0.201757812500E-01       0.185300776775           0.156145289873E-16       0.126578668551E-18       0.193453351963E-11        1838.71199231      
       0.202148437500E-01       0.185294201872           0.151517281810E-16       0.124965744834E-18       0.733813443786E-12        1838.78416144      
       0.202539062500E-01       0.185287792205           0.145722668419E-16       0.123400038802E-18      -0.426094318451E-12        1838.85450800      
       0.202929687500E-01       0.185281542932           0.136776023647E-16       0.121876628218E-18      -0.159263239264E-11        1838.92308496      
       0.203320312500E-01       0.185275449402           0.120637327734E-16       0.120384752215E-18      -0.275463707463E-11        1838.98994337      
       0.203710937500E-01       0.185269507122           0.133764387759E-16       0.118898073890E-18      -0.389360025550E-11        1839.05513246      
       0.204101562500E-01       0.185263711775           0.131322217977E-16       0.117451467906E-18      -0.501302496396E-11        1839.11869971      
       0.204492187500E-01       0.185258059187           0.127596348292E-16       0.116023323074E-18      -0.613951797133E-11        1839.18069089      
       0.204882812500E-01       0.185252545346           0.124887541428E-16       0.114634484390E-18      -0.723493520525E-11        1839.24115021      
       0.205273437500E-01       0.185247166373           0.120897569432E-16       0.113270451959E-18      -0.832201058459E-11        1839.30012030      
       0.205664062500E-01       0.185241918499           0.116914120117E-16       0.111933036559E-18      -0.938913262533E-11        1839.35764233      
       0.206054687500E-01       0.185236798406           0.113404361506E-16       0.110619281290E-18      -0.104444633622E-10        1839.41375630      
       0.206445312500E-01       0.185231801576           0.109968778032E-16       0.109326601153E-18      -0.114801204126E-10        1839.46849876      
       0.206835937500E-01       0.185226926726           0.106741002824E-16       0.108053142961E-18      -0.124881766090E-10        1839.52191132      
       0.207226562500E-01       0.185222168128           0.103681162021E-16       0.106796950444E-18      -0.134858302145E-10        1839.57402480      
       0.207617187500E-01       0.185217524311           0.100773630104E-16       0.105556393245E-18      -0.144609437498E-10        1839.62487693      
       0.208007812500E-01       0.185212991798           0.980027188788E-17       0.104329990737E-18      -0.154133309370E-10        1839.67450004      
       0.208398437500E-01       0.185208567551           0.953547143196E-17       0.103116432668E-18      -0.163258328373E-10        1839.72292694      
       0.208789062500E-01       0.185204248831           0.928190741832E-17       0.101914559121E-18      -0.172356279049E-10        1839.77018889      
       0.209179687500E-01       0.185200032898           0.903868410906E-17       0.100723347987E-18      -0.181401240605E-10        1839.81631628      
       0.209570312500E-01       0.185195917101           0.880369684491E-17       0.995419036292E-19      -0.189915206406E-10        1839.86133850      
       0.209960937500E-01       0.185191898874           0.857865307317E-17       0.983694392851E-19      -0.198272950933E-10        1839.90528400      
       0.210351562500E-01       0.185187975748           0.836168126589E-17       0.972052825212E-19      -0.206346829973E-10        1839.94818034      
       0.210742187500E-01       0.185184145319           0.815231757419E-17       0.960488692408E-19      -0.214270988439E-10        1839.99005422      
       0.211132812500E-01       0.185180405269           0.795018277645E-17       0.948997282919E-19      -0.221803496899E-10        1840.03093151      
       0.211523437500E-01       0.185176753344           0.775490198025E-17       0.937574791020E-19      -0.229111543874E-10        1840.07083730      
       0.211914062500E-01       0.185173187373           0.756613797208E-17       0.926218255898E-19      -0.236182371827E-10        1840.10979590      
       0.212304687500E-01       0.185169705238           0.738357892138E-17       0.914925512048E-19      -0.243043733309E-10        1840.14783088      
       0.212695312500E-01       0.185166304898           0.720590948361E-17       0.903695105693E-19      -0.249575928842E-10        1840.18496512      
       0.213085937500E-01       0.185162984364           0.703481927120E-17       0.892526231289E-19      -0.255891179580E-10        1840.22122083      
       0.213476562500E-01       0.185159741718           0.686906244861E-17       0.881418719337E-19      -0.261809027808E-10        1840.25661953      
       0.213867187500E-01       0.185156575087           0.670837776228E-17       0.870373071665E-19      -0.267556348185E-10        1840.29118213      
       0.214257812500E-01       0.185153482667           0.655257187790E-17       0.859390302795E-19      -0.272921404698E-10        1840.32492896      
       0.214648437500E-01       0.185150462692           0.640143856336E-17       0.848471927020E-19      -0.278205660713E-10        1840.35787972      
       0.215039062500E-01       0.185147513462           0.625478339021E-17       0.837619903313E-19      -0.282933095798E-10        1840.39005359      
       0.215429687500E-01       0.185144633313           0.611240728336E-17       0.826836591890E-19      -0.287512591825E-10        1840.42146918      
       0.215820312500E-01       0.185141820641           0.597338070422E-17       0.816124676613E-19      -0.291984053979E-10        1840.45214459      
       0.216210937500E-01       0.185139073875           0.583910683090E-17       0.805487134961E-19      -0.295920097243E-10        1840.48209743      
       0.216601562500E-01       0.185136391500           0.570869658630E-17       0.794927198825E-19      -0.299720923863E-10        1840.51134482      
       0.216992187500E-01       0.185133772031           0.558197433004E-17       0.784448413874E-19      -0.303168509841E-10        1840.53990339      
       0.217382812500E-01       0.185131214035           0.545883394587E-17       0.774054499375E-19      -0.306468181813E-10        1840.56778936      
       0.217773437500E-01       0.185128716107           0.533917395402E-17       0.763749342614E-19      -0.309347199888E-10        1840.59501848      
       0.218164062500E-01       0.185126276891           0.522291275022E-17       0.753536958935E-19      -0.312072964448E-10        1840.62160611      
       0.218554687500E-01       0.185123895056           0.510997647929E-17       0.743421465708E-19      -0.314468058296E-10        1840.64756718      
       0.218945312500E-01       0.185121569318           0.499984005991E-17       0.733407028825E-19      -0.316701655395E-10        1840.67291625      
       0.219335937500E-01       0.185119298414           0.489365184024E-17       0.723497884784E-19      -0.318491248601E-10        1840.69766751      
       0.219726562500E-01       0.185117081125           0.479098976519E-17       0.713698295745E-19      -0.320204458921E-10        1840.72183475      
       0.220117187500E-01       0.185114916253           0.469197883343E-17       0.704012663243E-19      -0.321540748255E-10        1840.74543143      
       0.220507812500E-01       0.185112802641           0.459688675799E-17       0.694445454131E-19      -0.322754617349E-10        1840.76847069      
       0.220898437500E-01       0.185110739148           0.450611646382E-17       0.685001261390E-19      -0.323595925321E-10        1840.79096531      
       0.221289062500E-01       0.185108724677           0.442025356488E-17       0.675684857257E-19      -0.324168718676E-10        1840.81292775      
       0.221679687500E-01       0.185106758142           0.434011305150E-17       0.666501285555E-19      -0.324653398299E-10        1840.83437019      
       0.222070312500E-01       0.185104838498           0.426637973702E-17       0.657455949596E-19      -0.324910053178E-10        1840.85530450      
       0.222460937500E-01       0.185102964712           0.420160835655E-17       0.648554929991E-19      -0.324827386898E-10        1840.87574224      
       0.222851562500E-01       0.185101135789           0.414746746452E-17       0.639804984614E-19      -0.324496874636E-10        1840.89569472      
       0.223242187500E-01       0.185099350742           0.410676431645E-17       0.631214192437E-19      -0.324008770809E-10        1840.91517295      
       0.223632812500E-01       0.185097608625           0.408317389931E-17       0.622792157834E-19      -0.323337425068E-10        1840.93418772      
       0.224023437500E-01       0.185095908496           0.408146763161E-17       0.614550599196E-19      -0.322652530327E-10        1840.95274951      
       0.224414062500E-01       0.185094249452           0.410771835975E-17       0.606503963014E-19      -0.321613019690E-10        1840.97086859      
       0.224804687500E-01       0.185092630594           0.416950831924E-17       0.598670145801E-19      -0.320087742603E-10        1840.98855499      
       0.225195312500E-01       0.185091051059           0.427011595478E-17       0.591071465729E-19      -0.318700288207E-10        1841.00581848      
       0.225585937500E-01       0.185089509988           0.442881815743E-17       0.583733808994E-19      -0.317042341921E-10        1841.02266862      
       0.225976562500E-01       0.185088006558           0.465362244798E-17       0.576689198606E-19      -0.315163026218E-10        1841.03911476      
       0.226367187500E-01       0.185086539946           0.495782217314E-17       0.569975180883E-19      -0.313145752476E-10        1841.05516602      
       0.226757812500E-01       0.185085109366           0.535659814146E-17       0.563634471390E-19      -0.311158192405E-10        1841.07083131      
       0.227148437500E-01       0.185083714030           0.586961037024E-17       0.557715235353E-19      -0.308838542642E-10        1841.08611934      
       0.227539062500E-01       0.185082353186           0.652869031500E-17       0.552271984040E-19      -0.306345363262E-10        1841.10103863      
       0.227929687500E-01       0.185081026080           0.739491630234E-17       0.547372415847E-19      -0.303782762001E-10        1841.11559750      
       0.228320312500E-01       0.185079731992           0.852495576129E-17       0.543093287928E-19      -0.301201119750E-10        1841.12980409      
       0.228710937500E-01       0.185078470200           0.989251826751E-17       0.539630098505E-19      -0.298214162451E-10        1841.14366635      
       0.229101562500E-01       0.185077240014           0.115137700681E-16       0.537144588505E-19      -0.295125662062E-10        1841.15719204      
       0.229492187500E-01       0.185076040743           0.144411501964E-16       0.536345070276E-19      -0.292222812440E-10        1841.17038877      
       0.229882812500E-01       0.185074871724           0.174106275059E-16       0.537942077467E-19      -0.288976931839E-10        1841.18326397      
       0.230273437500E-01       0.185073732297           0.234254937503E-16       0.541551810330E-19      -0.285565816366E-10        1841.19582490      
       0.230664062500E-01       0.185072621826           0.365413633870E-16       0.546841466083E-19      -0.282277430001E-10        1841.20807866      
       0.231054687500E-01       0.185071539676           0.519996184010E-16       0.544107169352E-19      -0.278763120028E-10        1841.22003219      
       0.231445312500E-01       0.185070485240           0.336287165066E-16       0.518951947716E-19      -0.275172447833E-10        1841.23169229      
       0.231835937500E-01       0.185069457909           0.212255078559E-16       0.499482726052E-19      -0.271450638904E-10        1841.24306559      
       0.232226562500E-01       0.185068457100           0.138134406657E-16       0.485920458390E-19      -0.267703961001E-10        1841.25415858      
       0.232617187500E-01       0.185067482228           0.879779635327E-17       0.475074984069E-19      -0.264043728857E-10        1841.26497759      
       0.233007812500E-01       0.185066532734           0.562372282811E-17       0.466387814245E-19      -0.260189815835E-10        1841.27552885      
       0.233398437500E-01       0.185065608059           0.358600542351E-17       0.459115983784E-19      -0.256023089864E-10        1841.28581840      
       0.233789062500E-01       0.185064707667           0.228018970117E-17       0.452815734244E-19      -0.252052327135E-10        1841.29585218      
       0.234179687500E-01       0.185063831019           0.144507916242E-17       0.447197262055E-19      -0.248194823472E-10        1841.30563599      
       0.234570312500E-01       0.185062977603           0.914187654089E-18       0.442067141071E-19      -0.243955243588E-10        1841.31517548      
       0.234960937500E-01       0.185062146902           0.573879849269E-18       0.437300467505E-19      -0.239881568251E-10        1841.32447619      
       0.235351562500E-01       0.185061338425           0.359669381564E-18       0.432812173719E-19      -0.235666264587E-10        1841.33354354      
       0.235742187500E-01       0.185060551675           0.226710194849E-18       0.428545378050E-19      -0.231376117692E-10        1841.34238281      
       0.236132812500E-01       0.185059786183           0.146463193384E-18       0.424461848275E-19      -0.227239320304E-10        1841.35099918      
       0.236523437500E-01       0.185059041472           0.100566254585E-18       0.420535285657E-19      -0.223083142267E-10        1841.35939769      
       0.236914062500E-01       0.185058317093           0.773257844422E-19       0.416746785706E-19      -0.218726689468E-10        1841.36758327      
       0.237304687500E-01       0.185057612581           0.691128437306E-19       0.413083119175E-19      -0.214504105662E-10        1841.37556077      
       0.237695312500E-01       0.185056927538           0.710739533003E-19       0.409534497196E-19      -0.210221767485E-10        1841.38333478      
       0.238085937500E-01       0.185056261460           0.802365133770E-19       0.406093585629E-19      -0.205893364930E-10        1841.39091016      
       0.238476562500E-01       0.185055614002           0.948128970799E-19       0.402754859195E-19      -0.201561720598E-10        1841.39829112      
       0.238867187500E-01       0.185054984703           0.113930400137E-18       0.399514159452E-19      -0.197354664876E-10        1841.40548221      
       0.239257812500E-01       0.185054373225           0.137429806702E-18       0.396368487439E-19      -0.192922025049E-10        1841.41248767      
       0.239648437500E-01       0.185053779039           0.165794443790E-18       0.393315935251E-19      -0.188831465768E-10        1841.41931161      
       0.240039062500E-01       0.185053201902           0.200180066560E-18       0.390355748452E-19      -0.184620511801E-10        1841.42595826      
       0.240429687500E-01       0.185052641413           0.242537583803E-18       0.387488512317E-19      -0.180317292207E-10        1841.43243150      
       0.240820312500E-01       0.185052097145           0.295833140300E-18       0.384716464348E-19      -0.176059639875E-10        1841.43873506      
       0.241210937500E-01       0.185051568733           0.364366227791E-18       0.382043973607E-19      -0.171906102493E-10        1841.44487321      
       0.241601562500E-01       0.185051055903           0.454097933194E-18       0.379478108729E-19      -0.167865680542E-10        1841.45084922      
       0.241992187500E-01       0.185050558238           0.572945589978E-18       0.377029357427E-19      -0.163556787801E-10        1841.45666681      
       0.242382812500E-01       0.185050075438           0.730525786003E-18       0.374712271287E-19      -0.159439629115E-10        1841.46232955      
       0.242773437500E-01       0.185049607161           0.936440966007E-18       0.372545690676E-19      -0.155557974342E-10        1841.46784084      
       0.243164062500E-01       0.185049153093           0.119488933616E-17       0.370551680919E-19      -0.151372969988E-10        1841.47320402      
       0.243554687500E-01       0.185048712911           0.149080896526E-17       0.368751290912E-19      -0.147396800101E-10        1841.47842236      
       0.243945312500E-01       0.185048286317           0.175678872621E-17       0.367153116242E-19      -0.143506228777E-10        1841.48349904      
       0.244335937500E-01       0.185047873003           0.180446448335E-17       0.365726747087E-19      -0.139571092874E-10        1841.48843715      
       0.244726562500E-01       0.185047472688           0.116213899296E-17       0.364348564026E-19      -0.135618278818E-10        1841.49323971      
       0.245117187500E-01       0.185047085070          -0.119464465941E-17       0.362680021272E-19      -0.131917711070E-10        1841.49790966      
       0.245507812500E-01       0.185046709886          -0.320289939265E-17       0.361824993061E-19      -0.128009603431E-10        1841.50244987      
       0.245898437500E-01       0.185046346856          -0.502314536676E-17       0.361594554103E-19      -0.124416690292E-10        1841.50686312      
       0.246289062500E-01       0.185045995719          -0.331847481772E-17       0.360995514528E-19      -0.120689481000E-10        1841.51115211      
       0.246679687500E-01       0.185045656212          -0.183422609861E-17       0.356341843707E-19      -0.117216044553E-10        1841.51531950      
       0.247070312500E-01       0.185045328088          -0.748675249375E-19       0.352286715133E-19      -0.113642813569E-10        1841.51936783      
       0.247460937500E-01       0.185045011096           0.473102548830E-18       0.349100993780E-19      -0.110048534371E-10        1841.52329963      
       0.247851562500E-01       0.185044705002           0.207176252106E-17       0.346762138579E-19      -0.106722530685E-10        1841.52711731      
       0.248242187500E-01       0.185044409566           0.145468953945E-17       0.344368857972E-19      -0.103290688320E-10        1841.53082325      
       0.248632812500E-01       0.185044124567           0.129196983208E-17       0.341934664331E-19      -0.100027338712E-10        1841.53441974      
       0.249023437500E-01       0.185043849775           0.105558478899E-17       0.339666887192E-19      -0.966882431078E-11        1841.53790903      
       0.249414062500E-01       0.185043584982           0.965828003715E-18       0.337579766972E-19      -0.935189012721E-11        1841.54129329      
       0.249804687500E-01       0.185043329970           0.859647682313E-18       0.335602039587E-19      -0.903936250434E-11        1841.54457465      
       0.250195312500E-01       0.185043084539           0.771167752437E-18       0.333723017563E-19      -0.873378595150E-11        1841.54775516      
       0.250585937500E-01       0.185042848485           0.695160548938E-18       0.331931371883E-19      -0.843778564706E-11        1841.55083682      
       0.250976562500E-01       0.185042621613           0.630047541207E-18       0.330213167909E-19      -0.813955850713E-11        1841.55382158      
       0.251367187500E-01       0.185042403750           0.576533144074E-18       0.328559940231E-19      -0.784954867226E-11        1841.55671134      
       0.251757812500E-01       0.185042194652           0.533796921233E-18       0.326963289888E-19      -0.756034140515E-11        1841.55950784      
       0.252148437500E-01       0.185041994274           0.500531381913E-18       0.325416545041E-19      -0.730508396664E-11        1841.56221315      
       0.252539062500E-01       0.185041802248           0.475426557873E-18       0.323914172198E-19      -0.702933678629E-11        1841.56482867      
       0.252929687500E-01       0.185041618543           0.457028534501E-18       0.322451594119E-19      -0.675180452632E-11        1841.56735630      
       0.253320312500E-01       0.185041442981           0.443987065661E-18       0.321025105909E-19      -0.650943125693E-11        1841.56979761      
       0.253710937500E-01       0.185041275350           0.435151316339E-18       0.319631697588E-19      -0.625466341023E-11        1841.57215421      
       0.254101562500E-01       0.185041115525           0.429534059969E-18       0.318268942020E-19      -0.602375866508E-11        1841.57442765      
       0.254492187500E-01       0.185040963343           0.426365185428E-18       0.316934875549E-19      -0.578980642983E-11        1841.57661944      
       0.254882812500E-01       0.185040818660           0.425016549787E-18       0.315627904340E-19      -0.555492772971E-11        1841.57873105      
       0.255273437500E-01       0.185040681326           0.425032021182E-18       0.314346726460E-19      -0.534225678413E-11        1841.58076391      
       0.255664062500E-01       0.185040551204           0.426042147500E-18       0.313090267405E-19      -0.511785330991E-11        1841.58271941      
       0.256054687500E-01       0.185040428152           0.427792492650E-18       0.311857630140E-19      -0.490658139068E-11        1841.58459890      
       0.256445312500E-01       0.185040312040           0.430083008833E-18       0.310648055300E-19      -0.471243173823E-11        1841.58640370      
       0.256835937500E-01       0.185040202733           0.432768231668E-18       0.309460891129E-19      -0.450079510842E-11        1841.58813508      
       0.257226562500E-01       0.185040100109           0.435746641239E-18       0.308295569564E-19      -0.430819656020E-11        1841.58979430      
       0.257617187500E-01       0.185040004038           0.438939706863E-18       0.307151588533E-19      -0.413598242628E-11        1841.59138256      
       0.258007812500E-01       0.185039914405           0.442295649368E-18       0.306028498412E-19      -0.394983454281E-11        1841.59290106      
       0.258398437500E-01       0.185039831085           0.445770975592E-18       0.304925891594E-19      -0.378057387153E-11        1841.59435095      
       0.258789062500E-01       0.185039753970           0.449340397886E-18       0.303843394678E-19      -0.360050842556E-11        1841.59573336      
       0.259179687500E-01       0.185039682942           0.452980258118E-18       0.302780662224E-19      -0.345461768609E-11        1841.59704937      
       0.259570312500E-01       0.185039617897           0.456678175079E-18       0.301737372198E-19      -0.329390924218E-11        1841.59830008      
       0.259960937500E-01       0.185039558721           0.460420270346E-18       0.300713222326E-19      -0.313702852763E-11        1841.59948652      
       0.260351562500E-01       0.185039505317           0.464198543176E-18       0.299707926859E-19      -0.299105065629E-11        1841.60060973      
       0.260742187500E-01       0.185039457575           0.468008401938E-18       0.298721214374E-19      -0.285198349917E-11        1841.60167069      
       0.261132812500E-01       0.185039415403           0.471844520354E-18       0.297752825871E-19      -0.271602119068E-11        1841.60267041      
       0.261523437500E-01       0.185039378694           0.475703204308E-18       0.296802513197E-19      -0.258893649800E-11        1841.60360983      
       0.261914062500E-01       0.185039347362           0.479582359975E-18       0.295870037743E-19      -0.246126778843E-11        1841.60448990      
       0.262304687500E-01       0.185039321303           0.483479088807E-18       0.294955169268E-19      -0.234723164665E-11        1841.60531155      
       0.262695312500E-01       0.185039300433           0.487393056110E-18       0.294057684983E-19      -0.221637106221E-11        1841.60607568      
       0.263085937500E-01       0.185039284655           0.491320094280E-18       0.293177368891E-19      -0.210031549320E-11        1841.60678318      
       0.263476562500E-01       0.185039273889           0.495259650281E-18       0.292314010632E-19      -0.200387992662E-11        1841.60743494      
       0.263867187500E-01       0.185039268016           0.499210846498E-18       0.291467405021E-19      -0.190873238258E-11        1841.60803186      
       0.264257812500E-01       0.185039267078           0.503171208265E-18       0.290637351689E-19      -0.181606056660E-11        1841.60857443      
       0.264648437500E-01       0.185039270699           0.507140779677E-18       0.289823653788E-19      -0.170811415589E-11        1841.60906437      
       0.265039062500E-01       0.185039279168           0.511117184788E-18       0.289026118975E-19      -0.162538389098E-11        1841.60950154      
       0.265429687500E-01       0.185039292127           0.515099303750E-18       0.288244557348E-19      -0.154228608763E-11        1841.60988729      
       0.265820312500E-01       0.185039309610           0.519086575792E-18       0.287478782250E-19      -0.144817016804E-11        1841.61022228      
       0.266210937500E-01       0.185039331514           0.523076382676E-18       0.286728609576E-19      -0.137581195951E-11        1841.61050733      
       0.266601562500E-01       0.185039357764           0.527066242174E-18       0.285993857222E-19      -0.131429048722E-11        1841.61074324      
       0.266992187500E-01       0.185039388275           0.531057939867E-18       0.285274345049E-19      -0.122162412265E-11        1841.61093078      
       0.267382812500E-01       0.185039422978           0.535045806579E-18       0.284569894510E-19      -0.116769963069E-11        1841.61107075      
       0.267773437500E-01       0.185039461788           0.539032837194E-18       0.283880328573E-19      -0.110368842633E-11        1841.61116391      
       0.268164062500E-01       0.185039504638           0.543013153252E-18       0.283205471366E-19      -0.104527785696E-11        1841.61121103      
       0.268554687500E-01       0.185039551443           0.546988978429E-18       0.282545148132E-19      -0.970851996570E-12        1841.61121289      
       0.268945312500E-01       0.185039602136           0.550956528954E-18       0.281899184951E-19      -0.926710318016E-12        1841.61117023      
       0.269335937500E-01       0.185039656636           0.554915067531E-18       0.281267408847E-19      -0.868571186323E-12        1841.61108383      
       0.269726562500E-01       0.185039714876           0.558861651998E-18       0.280649647285E-19      -0.805769130862E-12        1841.61095443      
       0.270117187500E-01       0.185039776775           0.562796803182E-18       0.280045728285E-19      -0.767603232937E-12        1841.61078280      
       0.270507812500E-01       0.185039842266           0.566717140178E-18       0.279455480211E-19      -0.726459816136E-12        1841.61056968      
       0.270898437500E-01       0.185039911270           0.570622528582E-18       0.278878731814E-19      -0.684001520024E-12        1841.61031582      
       0.271289062500E-01       0.185039983720           0.574510729194E-18       0.278315312079E-19      -0.635298498223E-12        1841.61002199      
       0.271679687500E-01       0.185040059537           0.578380098652E-18       0.277765050171E-19      -0.594151840586E-12        1841.60968893      
       0.272070312500E-01       0.185040138656           0.582230791343E-18       0.277227775415E-19      -0.568339219724E-12        1841.60931739      
       0.272460937500E-01       0.185040220995           0.586058392385E-18       0.276703317310E-19      -0.524340606041E-12        1841.60890813      
       0.272851562500E-01       0.185040306492           0.589864031486E-18       0.276191505332E-19      -0.480735205739E-12        1841.60846189      
       0.273242187500E-01       0.185040395064           0.593644401261E-18       0.275692168944E-19      -0.463808631030E-12        1841.60797944      
       0.273632812500E-01       0.185040486649           0.597399736112E-18       0.275205137653E-19      -0.420113572091E-12        1841.60746152      
       0.274023437500E-01       0.185040581165           0.601127444329E-18       0.274730240926E-19      -0.409467155089E-12        1841.60690890      
       0.274414062500E-01       0.185040678547           0.604827017010E-18       0.274267308223E-19      -0.368008127411E-12        1841.60632233      
       0.274804687500E-01       0.185040778717           0.608496571756E-18       0.273816168984E-19      -0.350705877851E-12        1841.60570257      
       0.275195312500E-01       0.185040881608           0.612135880595E-18       0.273376652606E-19      -0.331258342255E-12        1841.60505038      
       0.275585937500E-01       0.185040987140           0.615742094342E-18       0.272948588571E-19      -0.313275694450E-12        1841.60436653      
       0.275976562500E-01       0.185041095249           0.619315062202E-18       0.272531806265E-19      -0.285425624232E-12        1841.60365178      
       0.276367187500E-01       0.185041205854           0.622853158742E-18       0.272126135056E-19      -0.261556026175E-12        1841.60290690      
       0.276757812500E-01       0.185041318890           0.626355533015E-18       0.271731404352E-19      -0.231982481136E-12        1841.60213266      
       0.277148437500E-01       0.185041434276           0.629821006702E-18       0.271347443579E-19      -0.232574638727E-12        1841.60132983      
       0.277539062500E-01       0.185041551946           0.633248407232E-18       0.270974082237E-19      -0.213988127996E-12        1841.60049917      
       0.277929687500E-01       0.185041671821           0.636636854616E-18       0.270611149897E-19      -0.198707644790E-12        1841.59964148      
       0.278320312500E-01       0.185041793833           0.639985763011E-18       0.270258476254E-19      -0.177917987250E-12        1841.59875751      
       0.278710937500E-01       0.185041917903           0.643293050205E-18       0.269915891205E-19      -0.170327822575E-12        1841.59784805      
       0.279101562500E-01       0.185042043965           0.646558809207E-18       0.269583224752E-19      -0.154385236252E-12        1841.59691387      
       0.279492187500E-01       0.185042171937           0.649781356886E-18       0.269260307095E-19      -0.130778587999E-12        1841.59595576      
       0.279882812500E-01       0.185042301754           0.652960648851E-18       0.268946968703E-19      -0.126963924776E-12        1841.59497449      
       0.280273437500E-01       0.185042433335           0.656095348210E-18       0.268643040273E-19      -0.102748028134E-12        1841.59397085      
       0.280664062500E-01       0.185042566614           0.659184829185E-18       0.268348352858E-19      -0.107288562449E-12        1841.59294562      
       0.281054687500E-01       0.185042701511           0.662228675583E-18       0.268062737857E-19      -0.104146047212E-12        1841.59189957      
       0.281445312500E-01       0.185042837958           0.665225900194E-18       0.267786027066E-19      -0.857689568513E-13        1841.59083349      
       0.281835937500E-01       0.185042975876           0.668175972126E-18       0.267518052788E-19      -0.775580402299E-13        1841.58974815      
       0.282226562500E-01       0.185043115199           0.671077866270E-18       0.267258647744E-19      -0.676930614599E-13        1841.58864435      
       0.282617187500E-01       0.185043255846           0.673931674952E-18       0.267007645188E-19      -0.614353484586E-13        1841.58752285      
       0.283007812500E-01       0.185043397753           0.676736342951E-18       0.266764878953E-19      -0.581730439624E-13        1841.58638443      
       0.283398437500E-01       0.185043540838           0.679491900603E-18       0.266530183489E-19      -0.558650551662E-13        1841.58522987      
       0.283789062500E-01       0.185043685038           0.682197376321E-18       0.266303393927E-19      -0.415452595182E-13        1841.58405994      
       0.284179687500E-01       0.185043830272           0.684852987327E-18       0.266084346110E-19      -0.442127114320E-13        1841.58287541      
       0.284570312500E-01       0.185043976477           0.687457998323E-18       0.265872876649E-19      -0.317524907539E-13        1841.58167705      
       0.284960937500E-01       0.185044123572           0.690012184224E-18       0.265668823027E-19      -0.122628091977E-13        1841.58046562      
       0.285351562500E-01       0.185044271496           0.692515022144E-18       0.265472023555E-19      -0.114625453826E-13        1841.57924188      
       0.285742187500E-01       0.185044420168           0.694966678935E-18       0.265282317437E-19      -0.206407473558E-13        1841.57800660      
       0.286132812500E-01       0.185044569528           0.697366721499E-18       0.265099544873E-19      -0.146340465181E-13        1841.57676051      
       0.286523437500E-01       0.185044719496           0.699715147804E-18       0.264923547074E-19      -0.115209501532E-13        1841.57550436      
       0.286914062500E-01       0.185044870012           0.702011797346E-18       0.264754166334E-19      -0.379620322177E-14        1841.57423891      
       0.287304687500E-01       0.185045021000           0.704256606596E-18       0.264591246057E-19       0.953307134068E-14        1841.57296488      
